"","svspp","NOAA_label","family","genus","species","taxonomic_rank","taxon","lme","fao","habitat","reference_habitat","feeding_mode","reference_feeding_mode","trophic_level","level_tl","reference_tl","body_shape","fin_shape","ar","level_ar","reference_ar","offspring_size","level_offspring_size","reference_offspring_size","spawning_type","reference_spawning_type","age_maturity","level_age_maturity","reference_age_maturity","fecundity","level_fecundity","reference_fecundity","l_inf","k","level_growth","reference_growth","max_obs_length","level_length_max","reference_length_max","age_max","level_age_max","reference_age_max","temperature","reference_temperature","w_inf","reference_w_inf","natural_mortality","reference_mortality","length_maturity","reference_length_maturity"
"421",194,"Lepophidium profundorum","Ophidiidae","Lepophidium","Lepophidium profundorum","S","Lepophidium profundorum",6,31,"demersal","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",3.51988845463356,"family","FishLife","elongated","pointed",1.2,"fam","FroesePauly2018",0.854920680685893,"fam","FishLife","non-guarder","FroesePauly2018",1.3904333929058,"gen","FishLife",16601.3079071927,"fam","FishLife",32.7585313039241,0.439502653205117,"fam-ocean","FishLife",27,"spe","FroesePauly2018",25.5,"fam-ocean","FroesePauly2018",14.7868980772726,"FishLife",239.513455466234,239.513455466234,0.608006424756425,"FishLife",17.1949012413406,"FishLife"
"422",194,"Lepophidium profundorum","Ophidiidae","Lepophidium","Lepophidium profundorum","S","Lepophidium profundorum",7,21,"demersal","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",3.51988845463356,"family","FishLife","elongated","pointed",1.2,"fam","FroesePauly2018",0.854920680685893,"fam","FishLife","non-guarder","FroesePauly2018",1.3904333929058,"gen","FishLife",16601.3079071927,"fam","FishLife",32.7585313039241,0.439502653205117,"fam-ocean","FishLife",27,"spe","FroesePauly2018",25.5,"fam-ocean","FroesePauly2018",14.7868980772726,"FishLife",239.513455466234,239.513455466234,0.608006424756425,"FishLife",17.1949012413406,"FishLife"
"423",194,"Lepophidium profundorum","Ophidiidae","Lepophidium","Lepophidium profundorum","S","Lepophidium profundorum",8,21,"demersal","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",3.51988845463356,"family","FishLife","elongated","pointed",1.2,"fam","FroesePauly2018",0.854920680685893,"fam","FishLife","non-guarder","FroesePauly2018",1.3904333929058,"gen","FishLife",16601.3079071927,"fam","FishLife",32.7585313039241,0.439502653205117,"fam-ocean","FishLife",27,"spe","FroesePauly2018",25.5,"fam-ocean","FroesePauly2018",14.7868980772726,"FishLife",239.513455466234,239.513455466234,0.608006424756425,"FishLife",17.1949012413406,"FishLife"
"424",195,"Lagocephalus laevigatus","Tetraodontidae","Lagocephalus","Lagocephalus laevigatus","S","Lagocephalus laevigatus",6,21,"pelagic","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.02,"spe","FroesePauly2018","fusiform","forked",1.78,"spe","FroesePauly2018",0.943042879449069,"fam","FishLife","","",1.97210883762311,"fam","FishLife",39872.2549878227,"fam-LME","FishLife",42.0120050328569,0.323865326096668,"fam-LME","FishLife",100,"spe","FroesePauly2018",3,"fam","FroesePauly2018",19.5275556902123,"FishLife",882.340659553927,882.340659553927,0.572334645910468,"FishLife",16.4054725858341,"FishLife"
"425",195,"Lagocephalus laevigatus","Tetraodontidae","Lagocephalus","Lagocephalus laevigatus","S","Lagocephalus laevigatus",6,31,"pelagic","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.02,"spe","FroesePauly2018","fusiform","forked",1.78,"spe","FroesePauly2018",0.943042879449069,"fam","FishLife","","",1.97210883762311,"fam","FishLife",39872.2549878227,"fam-LME","FishLife",42.0120050328569,0.323865326096668,"fam-LME","FishLife",100,"spe","FroesePauly2018",3,"fam","FroesePauly2018",19.5275556902123,"FishLife",882.340659553927,882.340659553927,0.572334645910468,"FishLife",16.4054725858341,"FishLife"
"426",195,"Lagocephalus laevigatus","Tetraodontidae","Lagocephalus","Lagocephalus laevigatus","S","Lagocephalus laevigatus",7,21,"pelagic","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.02,"spe","FroesePauly2018","fusiform","forked",1.78,"spe","FroesePauly2018",0.943042879449069,"fam","FishLife","","",1.97210883762311,"fam","FishLife",39872.2549878227,"fam-LME","FishLife",42.0120050328569,0.323865326096668,"fam-LME","FishLife",100,"spe","FroesePauly2018",3,"fam","FroesePauly2018",19.5275556902123,"FishLife",882.340659553927,882.340659553927,0.572334645910468,"FishLife",16.4054725858341,"FishLife"
"427",196,"Sphoeroides maculatus","Tetraodontidae","Sphoeroides","Sphoeroides maculatus","S","Sphoeroides maculatus",6,21,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.04,"spe","FroesePauly2018","short and/or deep","truncate",1.56,"gen","FroesePauly2018",0.88,"spe","FroesePauly2018","non-guarder","FroesePauly2018",1,"spe","Lyczkowski-Shultz2004",167000,"spe-LME","FroesePauly2018",26,0.61,"spe-FAO","FroesePauly2018",28,"spe-LME","FroesePauly2018",3,"spe","FroesePauly2018",16.6130923491611,"FishLife",282.521336140949,282.521336140949,0.80886943298845,"FishLife",12.227895120019,"FishLife"
"428",196,"Sphoeroides maculatus","Tetraodontidae","Sphoeroides","Sphoeroides maculatus","S","Sphoeroides maculatus",6,31,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.04,"spe","FroesePauly2018","short and/or deep","truncate",1.56,"gen","FroesePauly2018",0.88,"spe","FroesePauly2018","non-guarder","FroesePauly2018",1,"spe","Lyczkowski-Shultz2004",167000,"spe-LME","FroesePauly2018",26,0.61,"spe-ocean","FroesePauly2018",28,"spe-LME","FroesePauly2018",3,"spe","FroesePauly2018",16.6130923491611,"FishLife",282.521336140949,282.521336140949,0.80886943298845,"FishLife",12.227895120019,"FishLife"
"429",196,"Sphoeroides maculatus","Tetraodontidae","Sphoeroides","Sphoeroides maculatus","S","Sphoeroides maculatus",7,21,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.04,"spe","FroesePauly2018","short and/or deep","truncate",1.56,"gen","FroesePauly2018",0.88,"spe","FroesePauly2018","non-guarder","FroesePauly2018",1,"spe","Lyczkowski-Shultz2004",167000,"spe-LME","FroesePauly2018",26,0.61,"spe-LME","FroesePauly2018",28,"spe-LME","FroesePauly2018",3,"spe","FroesePauly2018",16.6130923491611,"FishLife",282.521336140949,282.521336140949,0.80886943298845,"FishLife",12.227895120019,"FishLife"
"430",196,"Sphoeroides maculatus","Tetraodontidae","Sphoeroides","Sphoeroides maculatus","S","Sphoeroides maculatus",8,21,"demersal","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.04,"spe","FroesePauly2018","short and/or deep","truncate",1.56,"gen","FroesePauly2018",0.88,"spe","FroesePauly2018","non-guarder","FroesePauly2018",1,"spe","Lyczkowski-Shultz2004",167000,"spe-LME","FroesePauly2018",26,0.61,"spe-FAO","FroesePauly2018",28,"spe-FAO","FroesePauly2018",3,"spe","FroesePauly2018",16.6130923491611,"FishLife",282.521336140949,282.521336140949,0.80886943298845,"FishLife",12.227895120019,"FishLife"
"431",197,"Lophius americanus","Lophiidae","Lophius","Lophius americanus","S","Lophius americanus",6,21,"demersal","FroesePauly2018, OBIS2018","piscivorous","FroesePauly2018",4.51004091932859,"genus","FishLife","fusiform","rounded",NA,"","",2.19393121307053,"gen","FishLife","non-guarder","FroesePauly2018",8.00743099075683,"gen-ocean","FishLife",1540891,"spe-LME","FroesePauly2018",152,0.1,"spe-LME","FroesePauly2018",112,"spe-LME","FroesePauly2018",30,"spe","FroesePauly2018",9.10047278705826,"FishLife",40995.9593504027,40995.9593504027,0.168886187554637,"FishLife",47.3794585874943,"FishLife"
"432",197,"Lophius americanus","Lophiidae","Lophius","Lophius americanus","S","Lophius americanus",6,31,"demersal","FroesePauly2018, OBIS2018","piscivorous","FroesePauly2018",4.51004091932859,"genus","FishLife","fusiform","rounded",NA,"","",2.19393121307053,"gen","FishLife","non-guarder","FroesePauly2018",8.00743099075683,"gen-ocean","FishLife",1540891,"spe-LME","FroesePauly2018",152,0.1,"spe-LME","FroesePauly2018",112,"spe-LME","FroesePauly2018",30,"spe","FroesePauly2018",9.10047278705826,"FishLife",40995.9593504027,40995.9593504027,0.168886187554637,"FishLife",47.3794585874943,"FishLife"
"433",197,"Lophius americanus","Lophiidae","Lophius","Lophius americanus","S","Lophius americanus",7,21,"demersal","FroesePauly2018, OBIS2018","piscivorous","FroesePauly2018",4.51004091932859,"genus","FishLife","fusiform","rounded",NA,"","",2.19393121307053,"gen","FishLife","non-guarder","FroesePauly2018",8.00743099075683,"gen-ocean","FishLife",1540891,"spe-LME","FroesePauly2018",197,0.06,"spe-FAO","FroesePauly2018",112,"spe-LME","FroesePauly2018",30,"spe","FroesePauly2018",9.10047278705826,"FishLife",40995.9593504027,40995.9593504027,0.168886187554637,"FishLife",47.3794585874943,"FishLife"
"434",197,"Lophius americanus","Lophiidae","Lophius","Lophius americanus","S","Lophius americanus",8,21,"demersal","FroesePauly2018, OBIS2018","piscivorous","FroesePauly2018",4.51004091932859,"genus","FishLife","fusiform","rounded",NA,"","",2.19393121307053,"gen","FishLife","non-guarder","FroesePauly2018",8.00743099075683,"gen-ocean","FishLife",1540891,"spe-LME","FroesePauly2018",197,0.06,"spe-LME","FroesePauly2018",112,"spe-FAO","FroesePauly2018",30,"spe","FroesePauly2018",9.10047278705826,"FishLife",40995.9593504027,40995.9593504027,0.168886187554637,"FishLife",47.3794585874943,"FishLife"
"435",197,"Lophius americanus","Lophiidae","Lophius","Lophius americanus","S","Lophius americanus",9,21,"demersal","FroesePauly2018, OBIS2018","piscivorous","FroesePauly2018",4.51004091932859,"genus","FishLife","fusiform","rounded",NA,"","",2.19393121307053,"gen","FishLife","non-guarder","FroesePauly2018",8.00743099075683,"gen-ocean","FishLife",1540891,"spe-LME","FroesePauly2018",197,0.06,"spe-FAO","FroesePauly2018",112,"spe-FAO","FroesePauly2018",30,"spe","FroesePauly2018",9.10047278705826,"FishLife",40995.9593504027,40995.9593504027,0.168886187554637,"FishLife",47.3794585874943,"FishLife"
"436",198,"Chilomycterus schoepfi","Diodontidae","Chilomycterus","Chilomycterus schoepfii","S","Chilomycterus schoepfii",6,21,"reef-associated","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",3.5,"spe","FroesePauly2018","short and/or deep","rounded",1.13,"spe","FroesePauly2018",1.02291533717486,"","FishLife","non-guarder","FroesePauly2018",1.99450902238257,"","FishLife",29125.1204645806,"","FishLife",45.1538032404828,0.34265715034398,"","FishLife",28,"spe","FroesePauly2018",NA,"","",21.6125329486361,"FishLife",955.862368189814,955.862368189814,0.554891183065844,"FishLife",17.3941520396719,"FishLife"
"437",198,"Chilomycterus schoepfi","Diodontidae","Chilomycterus","Chilomycterus schoepfii","S","Chilomycterus schoepfii",6,31,"reef-associated","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",3.5,"spe","FroesePauly2018","short and/or deep","rounded",1.13,"spe","FroesePauly2018",1.02291533717486,"","FishLife","non-guarder","FroesePauly2018",1.99450902238257,"","FishLife",29125.1204645806,"","FishLife",45.1538032404828,0.34265715034398,"","FishLife",28,"spe","FroesePauly2018",NA,"","",21.6125329486361,"FishLife",955.862368189814,955.862368189814,0.554891183065844,"FishLife",17.3941520396719,"FishLife"
"438",198,"Chilomycterus schoepfi","Diodontidae","Chilomycterus","Chilomycterus schoepfii","S","Chilomycterus schoepfii",7,21,"reef-associated","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",3.5,"spe","FroesePauly2018","short and/or deep","rounded",1.13,"spe","FroesePauly2018",1.02291533717486,"","FishLife","non-guarder","FroesePauly2018",1.99450902238257,"","FishLife",29125.1204645806,"","FishLife",45.1538032404828,0.34265715034398,"","FishLife",28,"spe","FroesePauly2018",NA,"","",21.6125329486361,"FishLife",955.862368189814,955.862368189814,0.554891183065844,"FishLife",17.3941520396719,"FishLife"
"439",199,"Dibranchus atlanticus","Ogcocephalidae","Dibranchus","Dibranchus atlanticus","S","Dibranchus atlanticus",6,31,"bathydemersal","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",3.42,"spe","FroesePauly2018","short and/or deep","rounded",1.25,"fam","FroesePauly2018",0.16,"spe","Rees1963","non-guarder","inferred from family",1.22910834818296,"","FishLife",50,"spe","Rees1963",7.01857094601664,0.661687038460702,"fam-ocean","FishLife",39,"spe","FroesePauly2018",NA,"","",11.4607456111162,"FishLife",2.60038835647526,2.60038835647526,1.84400923199672,"FishLife",4.58214109481245,"FishLife"
"440",199,"Dibranchus atlanticus","Ogcocephalidae","Dibranchus","Dibranchus atlanticus","S","Dibranchus atlanticus",7,21,"bathydemersal","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",3.42,"spe","FroesePauly2018","short and/or deep","rounded",1.25,"fam","FroesePauly2018",0.16,"spe","Rees1963","non-guarder","inferred from family",1.22910834818296,"","FishLife",50,"spe","Rees1963",7.01857094601664,0.661687038460702,"fam-ocean","FishLife",39,"spe","FroesePauly2018",NA,"","",11.4607456111162,"FishLife",2.60038835647526,2.60038835647526,1.84400923199672,"FishLife",4.58214109481245,"FishLife"
"441",199,"Dibranchus atlanticus","Ogcocephalidae","Dibranchus","Dibranchus atlanticus","S","Dibranchus atlanticus",8,21,"bathydemersal","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",3.42,"spe","FroesePauly2018","short and/or deep","rounded",1.25,"fam","FroesePauly2018",0.16,"spe","Rees1963","non-guarder","inferred from family",1.22910834818296,"","FishLife",50,"spe","Rees1963",7.01857094601664,0.661687038460702,"fam-ocean","FishLife",39,"spe","FroesePauly2018",NA,"","",11.4607456111162,"FishLife",2.60038835647526,2.60038835647526,1.84400923199672,"FishLife",4.58214109481245,"FishLife"
"442",199,"Dibranchus atlanticus","Ogcocephalidae","Dibranchus","Dibranchus atlanticus","S","Dibranchus atlanticus",9,21,"bathydemersal","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",3.42,"spe","FroesePauly2018","short and/or deep","rounded",1.25,"fam","FroesePauly2018",0.16,"spe","Rees1963","non-guarder","inferred from family",1.22910834818296,"","FishLife",50,"spe","Rees1963",7.01857094601664,0.661687038460702,"fam-ocean","FishLife",39,"spe","FroesePauly2018",NA,"","",11.4607456111162,"FishLife",2.60038835647526,2.60038835647526,1.84400923199672,"FishLife",4.58214109481245,"FishLife"
"443",202,"Balistes capriscus","Balistidae","Balistes","Balistes capriscus","S","Balistes capriscus",6,21,"reef-associated","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",4.06,"spe","FroesePauly2018","compressiform","truncate",1.6,"spe","FroesePauly2018",0.482743973660275,"fam","FishLife","guarder","FroesePauly2018",1,"spe-ocean","FroesePauly2019",95935.8811736937,"fam-ocean","FishLife",44,0.32,"spe-ocean","FroesePauly2018",56,"spe-LME","FroesePauly2018",15,"spe","FroesePauly2018",23.0400260183426,"FishLife",1414.61893207392,1414.61893207392,0.560675307415587,"FishLife",15.0698839778061,"FishLife"
"444",202,"Balistes capriscus","Balistidae","Balistes","Balistes capriscus","S","Balistes capriscus",6,31,"reef-associated","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",4.06,"spe","FroesePauly2018","compressiform","truncate",1.6,"spe","FroesePauly2018",0.482743973660275,"fam","FishLife","guarder","FroesePauly2018",1,"spe-ocean","FroesePauly2019",95935.8811736937,"fam-ocean","FishLife",53,0.38,"spe-FAO","FroesePauly2018",56,"spe-LME","FroesePauly2018",15,"spe","FroesePauly2018",23.0400260183426,"FishLife",1414.61893207392,1414.61893207392,0.560675307415587,"FishLife",15.0698839778061,"FishLife"
"445",202,"Balistes capriscus","Balistidae","Balistes","Balistes capriscus","S","Balistes capriscus",7,21,"reef-associated","FroesePauly2018, OBIS2018","benthivorous","FroesePauly2018",4.06,"spe","FroesePauly2018","compressiform","truncate",1.6,"spe","FroesePauly2018",0.482743973660275,"fam","FishLife","guarder","FroesePauly2018",1,"spe-ocean","FroesePauly2019",95935.8811736937,"fam-ocean","FishLife",44,0.32,"spe-ocean","FroesePauly2018",56,"spe-LME","FroesePauly2018",15,"spe","FroesePauly2018",23.0400260183426,"FishLife",1414.61893207392,1414.61893207392,0.560675307415587,"FishLife",15.0698839778061,"FishLife"
"446",203,"Seriola dumerili","Carangidae","Seriola","Seriola dumerili","S","Seriola dumerili",6,21,"reef-associated","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.5,"spe","FroesePauly2018","fusiform","lunate",2.83,"spe","FroesePauly2018",1.36679285069046,"gen","FishLife","non-guarder","FroesePauly2018",4,"spe-ocean","FroesePauly2019",3050362.61889829,"fam-LME","FishLife",160,0.22,"spe-ocean","FroesePauly2018",144,"spe-LME","FroesePauly2018",15,"spe-LME","FroesePauly2018",23.6232718643828,"FishLife",50701.5068483213,50701.5068483213,0.202635470527201,"FishLife",67.8605900602934,"FishLife"
"447",203,"Seriola dumerili","Carangidae","Seriola","Seriola dumerili","S","Seriola dumerili",6,31,"reef-associated","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.5,"spe","FroesePauly2018","fusiform","lunate",2.83,"spe","FroesePauly2018",1.36679285069046,"gen","FishLife","non-guarder","FroesePauly2018",4,"spe-ocean","FroesePauly2019",3050362.61889829,"fam-LME","FishLife",152,0.2,"spe-FAO","FroesePauly2018",144,"spe-LME","FroesePauly2018",15,"spe-LME","FroesePauly2018",23.6232718643828,"FishLife",50701.5068483213,50701.5068483213,0.202635470527201,"FishLife",67.8605900602934,"FishLife"
"448",203,"Seriola dumerili","Carangidae","Seriola","Seriola dumerili","S","Seriola dumerili",7,21,"reef-associated","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.5,"spe","FroesePauly2018","fusiform","lunate",2.83,"spe","FroesePauly2018",1.36679285069046,"gen","FishLife","non-guarder","FroesePauly2018",4,"spe-ocean","FroesePauly2019",3050362.61889829,"fam-LME","FishLife",160,0.22,"spe-ocean","FroesePauly2018",144,"spe-LME","FroesePauly2018",15,"spe-LME","FroesePauly2018",23.6232718643828,"FishLife",50701.5068483213,50701.5068483213,0.202635470527201,"FishLife",67.8605900602934,"FishLife"
"449",203,"Seriola dumerili","Carangidae","Seriola","Seriola dumerili","S","Seriola dumerili",8,21,"reef-associated","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.5,"spe","FroesePauly2018","fusiform","lunate",2.83,"spe","FroesePauly2018",1.36679285069046,"gen","FishLife","non-guarder","FroesePauly2018",4,"spe-ocean","FroesePauly2019",3050362.61889829,"fam-ocean","FishLife",160,0.22,"spe-ocean","FroesePauly2018",144,"spe-FAO","FroesePauly2018",15,"spe-FAO","FroesePauly2018",23.6232718643828,"FishLife",50701.5068483213,50701.5068483213,0.202635470527201,"FishLife",67.8605900602934,"FishLife"
"450",204,"Seriola zonata","Carangidae","Seriola","Seriola zonata","S","Seriola zonata",6,21,"benthopelagic","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.47,"spe","FroesePauly2018","fusiform","lunate",2.36,"spe","FroesePauly2018",1.19910222447134,"gen","FishLife","non-guarder","FroesePauly2018",2.30924751145845,"gen-ocean","FishLife",1051515.32071992,"fam-LME","FishLife",98.966903062785,0.243504132799577,"gen-ocean","FishLife",75,"spe","FroesePauly2018",15,"gen","FroesePauly2018",20.7144388592101,"FishLife",11103.5891743916,11103.5891743916,0.289335083501187,"FishLife",42.5679228264687,"FishLife"
"451",204,"Seriola zonata","Carangidae","Seriola","Seriola zonata","S","Seriola zonata",6,31,"benthopelagic","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.47,"spe","FroesePauly2018","fusiform","lunate",2.36,"spe","FroesePauly2018",1.19910222447134,"gen","FishLife","non-guarder","FroesePauly2018",2.30924751145845,"gen-ocean","FishLife",1051515.32071992,"fam-LME","FishLife",98.966903062785,0.243504132799577,"gen-FAO","FishLife",75,"spe","FroesePauly2018",15,"gen","FroesePauly2018",20.7144388592101,"FishLife",11103.5891743916,11103.5891743916,0.289335083501187,"FishLife",42.5679228264687,"FishLife"
