svspp,cruise6,station,stratum,tow,svvessel,est_year,est_month,est_day,season,biomass_kg,abundance,haul_id,EPU,hex_id,five_year_period,hauls,spfgr
102,198206,403,1270,4,AL,1982,11,0,Fall,0.6,3,198206_403,GOM,250,1980,26,3
102,198206,406,1380,3,AL,1982,11,0,Fall,24.4,42,198206_406,GOM,282,1980,15,3
102,198206,407,1370,4,AL,1982,11,0,Fall,8.9,16,198206_407,GOM,282,1980,15,3
102,198206,408,1370,5,AL,1982,11,0,Fall,10.2,15,198206_408,GOM,303,1980,9,3
102,198206,409,1370,3,AL,1982,11,0,Fall,11.9,18,198206_409,GOM,303,1980,9,3
102,198206,410,1370,2,AL,1982,11,0,Fall,14.1,12,198206_410,GOM,313,1980,16,3
102,198206,411,1370,1,AL,1982,11,0,Fall,18,28,198206_411,GOM,292,1980,13,3
102,198206,412,1280,7,AL,1982,11,0,Fall,1.7,2,198206_412,GOM,292,1980,13,3
102,198206,413,1280,6,AL,1982,11,0,Fall,2.2,2,198206_413,GOM,271,1980,16,3
102,198303,265,1090,2,AL,1983,4,0,Spring,0.8,1,198303_265,GB,279,1980,20,3
102,198303,276,1230,4,AL,1983,4,0,Spring,4.5,16,198303_276,GB,270,1980,23,3
102,198303,277,1230,2,AL,1983,4,0,Spring,0.6,2,198303_277,GB,280,1980,17,3
102,198303,278,1240,3,AL,1983,4,0,Spring,21.5,45,198303_278,GOM,270,1980,23,3
102,198303,281,1280,1,AL,1983,4,0,Spring,1,4,198303_281,GOM,291,1980,20,3
102,198303,282,1240,6,AL,1983,4,0,Spring,3.7,10,198303_282,GOM,291,1980,20,3
102,198303,283,1240,1,AL,1983,4,0,Spring,2.1,7,198303_283,GOM,291,1980,20,3
102,198303,286,1200,3,AL,1983,4,0,Spring,1,1,198303_286,GB,322,1980,36,3
102,198303,288,1200,4,AL,1983,4,0,Spring,0.9,1,198303_288,GB,322,1980,36,3
102,198303,289,1230,5,AL,1983,4,0,Spring,7.8,27,198303_289,GB,301,1980,12,3
102,198303,290,1230,1,AL,1983,4,0,Spring,0.1,1,198303_290,GB,311,1980,31,3
102,198303,292,1190,7,AL,1983,4,0,Spring,2,1,198303_292,GB,311,1980,31,3
102,198303,299,1190,5,AL,1983,4,0,Spring,0.8,1,198303_299,GB,364,1980,16,3
102,198303,300,1160,1,AL,1983,4,0,Spring,3.5,3,198303_300,GB,385,1980,23,3
102,198303,301,1160,3,AL,1983,4,0,Spring,0.5,1,198303_301,GB,374,1980,25,3
102,198303,316,1170,1,AL,1983,4,0,Spring,0.1,2,198303_316,SS,438,1980,19,3
102,198303,334,1340,6,AL,1983,4,0,Spring,1,8,198303_334,SS,388,1980,15,3
102,198303,336,1340,1,AL,1983,4,0,Spring,2.4,15,198303_336,SS,388,1980,15,3
102,198303,340,1360,7,AL,1983,4,0,Spring,0.8,2,198303_340,GOM,356,1980,13,3
102,198303,349,1300,3,AL,1983,4,0,Spring,0.7,1,198303_349,SS,386,1980,28,3
102,198303,351,1220,3,AL,1983,4,0,Spring,3.5,10,198303_351,GB,386,1980,28,3
102,198303,352,1160,7,AL,1983,4,0,Spring,0.1,12,198303_352,GB,396,1980,26,3
102,198303,353,1160,10,AL,1983,4,0,Spring,0.4,1,198303_353,GB,396,1980,26,3
102,198303,354,1160,9,AL,1983,4,0,Spring,1.1,2,198303_354,GB,396,1980,26,3
102,198303,356,1220,4,AL,1983,4,0,Spring,1.3,3,198303_356,SS,365,1980,20,3
102,198303,357,1290,4,AL,1983,4,0,Spring,0.1,1,198303_357,SS,365,1980,20,3
102,198303,360,1290,7,AL,1983,4,0,Spring,0.5,2,198303_360,GOM,344,1980,11,3
102,198303,361,1290,8,AL,1983,4,0,Spring,2.9,9,198303_361,GOM,334,1980,18,3
102,198303,363,1210,3,AL,1983,4,0,Spring,1e-04,1,198303_363,GB,354,1980,35,3
102,198303,365,1210,2,AL,1983,4,0,Spring,6.1,20,198303_365,GB,333,1980,32,3
102,198303,366,1220,1,AL,1983,4,0,Spring,12.5,23,198303_366,GOM,333,1980,32,3
102,198303,367,1210,4,AL,1983,4,0,Spring,5.7,17,198303_367,GB,333,1980,32,3
102,198303,368,1220,2,AL,1983,4,0,Spring,5.2,15,198303_368,GB,333,1980,32,3
102,198303,370,1240,4,AL,1983,4,0,Spring,9.2,17,198303_370,GOM,323,1980,22,3
102,198303,371,1290,2,AL,1983,4,0,Spring,4.1,8,198303_371,GOM,323,1980,22,3
102,198303,372,1280,7,AL,1983,4,0,Spring,2,4,198303_372,GOM,302,1980,17,3
102,198303,373,1280,6,AL,1983,4,0,Spring,8.1,19,198303_373,GOM,302,1980,17,3
102,198303,382,1260,2,AL,1983,4,0,Spring,47.3,397,198303_382,GOM,239,1980,35,3
102,198303,383,1260,3,AL,1983,4,0,Spring,85.1,794,198303_383,GOM,239,1980,35,3
102,198303,385,1260,5,AL,1983,4,0,Spring,14.5,33,198303_385,GOM,250,1980,26,3
102,198303,386,1270,3,AL,1983,4,0,Spring,4,12,198303_386,GOM,250,1980,26,3
102,198303,387,1270,4,AL,1983,4,0,Spring,6.4,17,198303_387,GOM,250,1980,26,3
102,198303,388,1280,4,AL,1983,4,0,Spring,4,8,198303_388,GOM,281,1980,21,3
102,198303,389,1280,5,AL,1983,4,0,Spring,3.6,7,198303_389,GOM,281,1980,21,3
102,198303,390,1240,5,AL,1983,4,0,Spring,3,12,198303_390,GOM,302,1980,17,3
102,198303,391,1240,2,AL,1983,4,0,Spring,4.6,14,198303_391,GOM,302,1980,17,3
102,198303,392,1280,3,AL,1983,4,0,Spring,0.2,1,198303_392,GOM,302,1980,17,3
102,198303,393,1280,2,AL,1983,4,0,Spring,2.3,5,198303_393,GOM,313,1980,16,3
102,198303,394,1360,5,AL,1983,4,0,Spring,3.5,9,198303_394,GOM,334,1980,18,3
102,198303,395,1360,6,AL,1983,4,0,Spring,0.5,4,198303_395,GOM,334,1980,18,3
102,198303,396,1370,2,AL,1983,4,0,Spring,2.4,4,198303_396,GOM,313,1980,16,3
102,198303,397,1370,3,AL,1983,4,0,Spring,14.3,29,198303_397,GOM,313,1980,16,3
102,198303,398,1370,4,AL,1983,4,0,Spring,4.4,15,198303_398,GOM,292,1980,13,3
102,198303,399,1370,5,AL,1983,4,0,Spring,9.3,19,198303_399,GOM,282,1980,15,3
102,198303,402,1360,3,AL,1983,4,0,Spring,1.1,1,198303_402,GOM,345,1980,10,3
102,198303,403,1360,8,AL,1983,4,0,Spring,1.4,2,198303_403,GOM,346,1980,15,3
102,198303,404,1340,3,AL,1983,4,0,Spring,4.2,6,198303_404,GOM,367,1980,10,3
102,198303,409,1390,2,AL,1983,4,0,Spring,1.5,4,198303_409,SS,357,1980,8,3
102,198303,410,1390,3,AL,1983,4,0,Spring,4.8,19,198303_410,SS,357,1980,8,3
102,198303,411,1380,5,AL,1983,4,0,Spring,6.8,9,198303_411,GOM,346,1980,15,3
102,198303,412,1390,5,AL,1983,4,0,Spring,5,13,198303_412,SS,346,1980,15,3
102,198303,413,1390,1,AL,1983,4,0,Spring,0.6,4,198303_413,SS,325,1980,14,3
102,198303,414,1390,4,AL,1983,4,0,Spring,7.3,24,198303_414,GOM,325,1980,14,3
102,198303,415,1380,3,AL,1983,4,0,Spring,4.8,4,198303_415,GOM,314,1980,15,3
102,198303,416,1380,4,AL,1983,4,0,Spring,4.8,5,198303_416,GOM,314,1980,15,3
102,198303,417,1380,2,AL,1983,4,0,Spring,9.8,13,198303_417,GOM,293,1980,11,3
102,198303,418,1380,1,AL,1983,4,0,Spring,30,79,198303_418,GOM,272,1980,15,3
102,198303,419,1400,3,AL,1983,4,0,Spring,19.4,60,198303_419,GOM,272,1980,15,3
102,198303,420,1270,2,AL,1983,4,0,Spring,17.6,30,198303_420,GOM,261,1980,21,3
102,198303,421,1370,1,AL,1983,4,0,Spring,18.5,38,198303_421,GOM,261,1980,21,3
102,198303,422,1270,1,AL,1983,4,0,Spring,8.7,17,198303_422,GOM,250,1980,26,3
102,198303,423,1400,2,AL,1983,4,0,Spring,9.5,27,198303_423,GOM,229,1980,10,3
102,198303,424,1400,1,AL,1983,4,0,Spring,21.2,85,198303_424,GOM,229,1980,10,3
102,198303,428,1260,1,AL,1983,4,0,Spring,61.5,264,198303_428,GOM,239,1980,35,3
102,198306,296,1240,6,AL,1983,10,0,Fall,7.4,8,198306_296,GOM,270,1980,23,3
102,198306,309,1240,3,AL,1983,10,0,Fall,2.9,12,198306_309,GOM,301,1980,12,3
102,198306,311,1230,5,AL,1983,10,0,Fall,0.3,1,198306_311,GB,311,1980,31,3
102,198306,355,1240,2,AL,1983,10,0,Fall,4,8,198306_355,GOM,312,1980,17,3
102,198306,359,1220,1,AL,1983,10,0,Fall,12.5,12,198306_359,GOM,333,1980,32,3
102,198306,360,1220,4,AL,1983,10,0,Fall,5.2,12,198306_360,GB,354,1980,35,3
102,198306,361,1210,1,AL,1983,10,0,Fall,0.9,3,198306_361,GOM,354,1980,35,3
102,198306,362,1290,7,AL,1983,10,0,Fall,0.5,2,198306_362,GOM,344,1980,11,3
102,198306,363,1290,2,AL,1983,10,0,Fall,0.3,1,198306_363,GOM,344,1980,11,3
102,198306,365,1220,3,AL,1983,10,0,Fall,4,15,198306_365,GOM,354,1980,35,3
102,198306,366,1220,2,AL,1983,10,0,Fall,2.8,8,198306_366,SS,365,1980,20,3
102,198306,384,1260,1,AL,1983,10,0,Fall,3.7,11,198306_384,GOM,239,1980,35,3
102,198306,392,1260,2,AL,1983,10,0,Fall,13.9,85,198306_392,GOM,239,1980,35,3
102,198306,399,1280,3,AL,1983,11,0,Fall,8.1,10,198306_399,GOM,281,1980,21,3
102,198306,400,1240,5,AL,1983,11,0,Fall,4.5,13,198306_400,GOM,302,1980,17,3
102,198306,401,1240,4,AL,1983,11,0,Fall,25.5,49,198306_401,GOM,323,1980,22,3
102,198306,402,1240,1,AL,1983,11,0,Fall,8.6,24,198306_402,GOM,323,1980,22,3
102,198306,403,1290,4,AL,1983,11,0,Fall,8.7,8,198306_403,GOM,323,1980,22,3
102,198306,404,1290,3,AL,1983,11,0,Fall,4.5,5,198306_404,GOM,323,1980,22,3
102,198306,405,1290,1,AL,1983,11,0,Fall,2.5,4,198306_405,GOM,313,1980,16,3
102,198306,406,1290,6,AL,1983,11,0,Fall,7.5,8,198306_406,GOM,334,1980,18,3
102,198306,407,1360,2,AL,1983,11,0,Fall,5.6,8,198306_407,GOM,334,1980,18,3
102,198306,408,1290,8,AL,1983,11,0,Fall,1.8,2,198306_408,GOM,355,1980,11,3
102,198306,411,1300,2,AL,1983,11,0,Fall,1e-04,2,198306_411,SS,386,1980,28,3
102,198306,432,1340,2,AL,1983,11,0,Fall,0.2,1,198306_432,SS,398,1980,8,3
102,198306,433,1340,3,AL,1983,11,0,Fall,0.3,2,198306_433,SS,388,1980,15,3
102,198306,437,1340,4,AL,1983,11,0,Fall,4,5,198306_437,GOM,367,1980,10,3
102,198306,438,1390,1,AL,1983,11,0,Fall,1.2,8,198306_438,SS,346,1980,15,3
102,198306,439,1390,2,AL,1983,11,0,Fall,3.5,21,198306_439,SS,346,1980,15,3
102,198306,440,1380,4,AL,1983,11,0,Fall,4.5,10,198306_440,GOM,314,1980,15,3
102,198306,441,1380,2,AL,1983,11,0,Fall,0.7,2,198306_441,GOM,314,1980,15,3
102,198306,443,1370,4,AL,1983,11,0,Fall,3,6,198306_443,GOM,303,1980,9,3
102,198306,444,1370,2,AL,1983,11,0,Fall,3.8,8,198306_444,GOM,271,1980,16,3
102,198306,445,1370,3,AL,1983,11,0,Fall,4,12,198306_445,GOM,271,1980,16,3
102,198306,446,1370,5,AL,1983,11,0,Fall,13.8,19,198306_446,GOM,282,1980,15,3
102,198306,447,1380,3,AL,1983,11,0,Fall,10.7,35,198306_447,GOM,293,1980,11,3
102,198306,449,1390,4,AL,1983,11,0,Fall,9.5,75,198306_449,GOM,293,1980,11,3
102,198306,450,1380,5,AL,1983,11,0,Fall,17.2,40,198306_450,GOM,293,1980,11,3
102,198306,452,1380,1,AL,1983,11,0,Fall,5,18,198306_452,GOM,272,1980,15,3
102,198306,454,1400,2,AL,1983,11,0,Fall,3.9,17,198306_454,GOM,251,1980,5,3
102,198306,455,1270,1,AL,1983,11,0,Fall,9.2,19,198306_455,GOM,261,1980,21,3
102,198306,456,1280,4,AL,1983,11,0,Fall,21.5,31,198306_456,GOM,261,1980,21,3
102,198306,457,1270,4,AL,1983,11,0,Fall,4.6,27,198306_457,GOM,240,1980,13,3
102,198306,458,1270,3,AL,1983,11,0,Fall,8.2,62,198306_458,GOM,240,1980,13,3
102,198306,459,1400,1,AL,1983,11,0,Fall,10.2,60,198306_459,GOM,240,1980,13,3
102,198306,460,1400,3,AL,1983,11,0,Fall,16,129,198306_460,GOM,240,1980,13,3
102,198306,462,1260,5,AL,1983,11,0,Fall,1,3,198306_462,GOM,250,1980,26,3
102,198306,464,1260,4,AL,1983,11,0,Fall,19.5,112,198306_464,GOM,239,1980,35,3
102,198306,465,1260,3,AL,1983,11,0,Fall,3.2,13,198306_465,GOM,250,1980,26,3
102,198306,466,1270,2,AL,1983,11,0,Fall,7.8,13,198306_466,GOM,250,1980,26,3
102,198306,467,1280,6,AL,1983,11,0,Fall,12.5,18,198306_467,GOM,250,1980,26,3
102,198306,470,1280,5,AL,1983,11,0,Fall,3.2,11,198306_470,GOM,271,1980,16,3
102,198306,471,1280,7,AL,1983,11,0,Fall,4.2,6,198306_471,GOM,271,1980,16,3
102,198306,472,1280,2,AL,1983,11,0,Fall,15.5,20,198306_472,GOM,281,1980,21,3
102,198306,474,1280,1,AL,1983,11,0,Fall,0.5,1,198306_474,GOM,302,1980,17,3
102,198402,240,1100,8,AL,1984,3,0,Spring,0.7,1,198402_240,GB,300,1980,25,3
102,198402,257,1190,5,AL,1984,3,0,Spring,2,2,198402_257,GB,364,1980,16,3
102,198402,273,1230,3,AL,1984,4,0,Spring,0.5,8,198402_273,GOM,270,1980,23,3
102,198402,278,1280,5,AL,1984,4,0,Spring,6.3,8,198402_278,GOM,270,1980,23,3
102,198402,279,1280,3,AL,1984,4,0,Spring,4.3,9,198402_279,GOM,291,1980,20,3
102,198402,280,1240,5,AL,1984,4,0,Spring,3.1,13,198402_280,GOM,291,1980,20,3
102,198402,281,1240,1,AL,1984,4,0,Spring,0.3,1,198402_281,GOM,301,1980,12,3
102,198402,282,1240,4,AL,1984,4,0,Spring,2,10,198402_282,GOM,312,1980,17,3
102,198402,283,1240,6,AL,1984,4,0,Spring,2.3,5,198402_283,GOM,312,1980,17,3
102,198402,284,1240,2,AL,1984,4,0,Spring,2.1,4,198402_284,GOM,333,1980,32,3
102,198402,285,1220,3,AL,1984,4,0,Spring,6.6,8,198402_285,GOM,333,1980,32,3
102,198402,289,1230,2,AL,1984,4,0,Spring,0.4,1,198402_289,GB,322,1980,36,3
102,198402,290,1230,1,AL,1984,4,0,Spring,2.3,9,198402_290,GB,301,1980,12,3
102,198402,293,1190,7,AL,1984,4,0,Spring,1e-04,1,198402_293,GB,343,1980,19,3
102,198402,297,1220,1,AL,1984,4,0,Spring,3.8,8,198402_297,GB,333,1980,32,3
102,198402,298,1220,2,AL,1984,4,0,Spring,2.5,10,198402_298,GOM,354,1980,35,3
102,198402,299,1210,1,AL,1984,4,0,Spring,2.1,4,198402_299,SS,354,1980,35,3
102,198402,300,1290,8,AL,1984,4,0,Spring,0.5,1,198402_300,SS,365,1980,20,3
102,198402,302,1220,4,AL,1984,4,0,Spring,0.3,1,198402_302,GB,386,1980,28,3
102,198402,303,1160,8,AL,1984,4,0,Spring,4,7,198402_303,GB,396,1980,26,3
102,198402,304,1160,4,AL,1984,4,0,Spring,1.2,2,198402_304,GB,385,1980,23,3
102,198402,305,1160,1,AL,1984,4,0,Spring,0.4,1,198402_305,GB,385,1980,23,3
102,198402,306,1190,8,AL,1984,4,0,Spring,1,2,198402_306,GB,364,1980,16,3
102,198402,307,1190,3,AL,1984,4,0,Spring,0.5,2,198402_307,GB,364,1980,16,3
102,198402,311,1160,11,AL,1984,4,0,Spring,0.3,1,198402_311,GB,406,1980,26,3
102,198402,335,1260,4,AL,1984,4,0,Spring,6.5,39,198402_335,GOM,239,1980,35,3
102,198402,336,1260,1,AL,1984,4,0,Spring,11.5,97,198402_336,GOM,239,1980,35,3
102,198402,337,1260,3,AL,1984,4,0,Spring,0.8,4,198402_337,GOM,260,1980,17,3
102,198402,338,1270,2,AL,1984,4,0,Spring,5.7,14,198402_338,GOM,260,1980,17,3
102,198402,339,1280,6,AL,1984,4,0,Spring,0.2,1,198402_339,GOM,260,1980,17,3
102,198402,342,1370,1,AL,1984,4,0,Spring,7.7,16,198402_342,GOM,292,1980,13,3
102,198402,343,1370,2,AL,1984,4,0,Spring,1.6,4,198402_343,GOM,292,1980,13,3
102,198402,344,1370,3,AL,1984,4,0,Spring,3.1,9,198402_344,GOM,271,1980,16,3
102,198402,345,1370,5,AL,1984,4,0,Spring,3.5,10,198402_345,GOM,271,1980,16,3
102,198402,346,1280,2,AL,1984,4,0,Spring,5.5,9,198402_346,GOM,271,1980,16,3
102,198402,347,1280,1,AL,1984,4,0,Spring,0.5,2,198402_347,GOM,250,1980,26,3
102,198402,348,1270,1,AL,1984,4,0,Spring,2.8,9,198402_348,GOM,250,1980,26,3
102,198402,349,1260,5,AL,1984,4,0,Spring,1,3,198402_349,GOM,250,1980,26,3
102,198402,351,1270,3,AL,1984,4,0,Spring,8,19,198402_351,GOM,229,1980,10,3
102,198402,352,1400,3,AL,1984,4,0,Spring,2.3,12,198402_352,GOM,240,1980,13,3
102,198402,353,1270,4,AL,1984,4,0,Spring,0.9,3,198402_353,GOM,261,1980,21,3
102,198402,354,1400,2,AL,1984,4,0,Spring,9,25,198402_354,GOM,251,1980,5,3
102,198402,355,1400,1,AL,1984,4,0,Spring,3.1,17,198402_355,GOM,272,1980,15,3
102,198402,356,1380,2,AL,1984,4,0,Spring,3.4,8,198402_356,GOM,282,1980,15,3
102,198402,357,1380,4,AL,1984,4,0,Spring,2.5,7,198402_357,GOM,293,1980,11,3
102,198402,359,1380,1,AL,1984,4,0,Spring,3.8,5,198402_359,GOM,314,1980,15,3
102,198402,360,1390,5,AL,1984,4,0,Spring,4.3,7,198402_360,GOM,314,1980,15,3
102,198402,361,1380,3,AL,1984,4,0,Spring,3.2,8,198402_361,GOM,314,1980,15,3
102,198402,362,1380,5,AL,1984,4,0,Spring,2.3,3,198402_362,GOM,335,1980,12,3
102,198402,363,1360,5,AL,1984,4,0,Spring,1.7,3,198402_363,GOM,356,1980,13,3
102,198402,364,1360,1,AL,1984,4,0,Spring,3.5,2,198402_364,GOM,356,1980,13,3
102,198402,365,1360,8,AL,1984,4,0,Spring,0.6,1,198402_365,GOM,356,1980,13,3
102,198402,366,1360,4,AL,1984,4,0,Spring,0.4,1,198402_366,GOM,367,1980,10,3
102,198402,367,1390,2,AL,1984,4,0,Spring,0.8,8,198402_367,SS,346,1980,15,3
102,198402,368,1390,3,AL,1984,4,0,Spring,0.3,1,198402_368,SS,346,1980,15,3
102,198402,369,1390,1,AL,1984,4,0,Spring,0.7,5,198402_369,SS,357,1980,8,3
102,198402,375,1340,6,AL,1984,4,0,Spring,1.5,2,198402_375,SS,377,1980,19,3
102,198402,377,1340,1,AL,1984,4,0,Spring,0.7,2,198402_377,SS,377,1980,19,3
102,198402,381,1340,5,AL,1984,4,0,Spring,9,14,198402_381,SS,387,1980,15,3
102,198402,402,1360,2,AL,1984,4,0,Spring,0.2,1,198402_402,GOM,334,1980,18,3
102,198402,404,1290,7,AL,1984,4,0,Spring,2.5,5,198402_404,GOM,334,1980,18,3
102,198402,405,1360,6,AL,1984,4,0,Spring,1.5,4,198402_405,GOM,324,1980,5,3
102,198402,407,1370,4,AL,1984,4,0,Spring,0.7,1,198402_407,GOM,313,1980,16,3
102,198405,279,1230,3,AL,1984,10,0,Fall,0.2,1,198405_279,GOM,280,1980,17,3
102,198405,291,1270,1,AL,1984,10,0,Fall,1.5,2,198405_291,GOM,260,1980,17,3
102,198405,292,1270,4,AL,1984,10,0,Fall,2,6,198405_292,GOM,260,1980,17,3
102,198405,293,1280,4,AL,1984,10,0,Fall,6.5,11,198405_293,GOM,281,1980,21,3
102,198405,294,1280,5,AL,1984,10,0,Fall,4,11,198405_294,GOM,281,1980,21,3
102,198405,295,1240,2,AL,1984,10,0,Fall,5.5,14,198405_295,GOM,270,1980,23,3
102,198405,304,1240,6,AL,1984,10,0,Fall,4.6,9,198405_304,GB,312,1980,17,3
102,198405,305,1240,3,AL,1984,10,0,Fall,7.5,18,198405_305,GOM,312,1980,17,3
102,198405,306,1240,5,AL,1984,10,0,Fall,2.5,4,198405_306,GOM,312,1980,17,3
102,198405,307,1220,3,AL,1984,10,0,Fall,0.3,1,198405_307,GB,312,1980,17,3
102,198405,309,1200,3,AL,1984,10,0,Fall,1e-04,2,198405_309,GB,333,1980,32,3
102,198405,312,1220,2,AL,1984,10,0,Fall,6.8,17,198405_312,GOM,333,1980,32,3
102,198405,313,1210,1,AL,1984,10,0,Fall,0.3,1,198405_313,GB,354,1980,35,3
102,198405,315,1220,4,AL,1984,10,0,Fall,0.5,2,198405_315,GOM,354,1980,35,3
102,198405,367,1340,6,AL,1984,10,0,Fall,0.6,5,198405_367,SS,387,1980,15,3
102,198405,368,1360,4,AL,1984,10,0,Fall,4.4,4,198405_368,SS,387,1980,15,3
102,198405,372,1340,4,AL,1984,10,0,Fall,2,10,198405_372,SS,398,1980,8,3
102,198405,373,1340,1,AL,1984,10,0,Fall,0.4,5,198405_373,SS,377,1980,19,3
102,198405,374,1340,3,AL,1984,10,0,Fall,1.4,5,198405_374,SS,377,1980,19,3
102,198405,376,1340,2,AL,1984,10,0,Fall,0.3,2,198405_376,SS,388,1980,15,3
102,198405,382,1360,1,AL,1984,10,0,Fall,3.8,3,198405_382,GOM,345,1980,10,3
102,198405,383,1360,5,AL,1984,10,0,Fall,1.8,2,198405_383,GOM,345,1980,10,3
102,198405,384,1360,3,AL,1984,10,0,Fall,3.3,4,198405_384,GOM,345,1980,10,3
102,198405,385,1360,8,AL,1984,10,0,Fall,1,1,198405_385,GOM,324,1980,5,3
102,198405,386,1370,1,AL,1984,10,0,Fall,9.3,10,198405_386,GOM,313,1980,16,3
102,198405,387,1370,5,AL,1984,10,0,Fall,5.8,10,198405_387,GOM,313,1980,16,3
102,198405,389,1240,1,AL,1984,10,0,Fall,1.2,2,198405_389,GOM,302,1980,17,3
102,198405,390,1240,4,AL,1984,10,0,Fall,3.5,13,198405_390,GOM,323,1980,22,3
102,198405,393,1260,4,AL,1984,10,0,Fall,20.2,148,198405_393,GOM,239,1980,35,3
102,198405,395,1260,3,AL,1984,10,0,Fall,26.5,200,198405_395,GOM,239,1980,35,3
102,198405,396,1260,5,AL,1984,10,0,Fall,5.4,44,198405_396,GOM,250,1980,26,3
102,198405,398,1280,6,AL,1984,10,0,Fall,3.7,4,198405_398,GOM,271,1980,16,3
102,198405,399,1280,2,AL,1984,10,0,Fall,9.7,17,198405_399,GOM,281,1980,21,3
102,198405,400,1280,3,AL,1984,10,0,Fall,10,18,198405_400,GOM,292,1980,13,3
102,198405,401,1370,2,AL,1984,10,0,Fall,7.4,14,198405_401,GOM,271,1980,16,3
102,198405,402,1270,2,AL,1984,10,0,Fall,8.6,36,198405_402,GOM,250,1980,26,3
102,198405,403,1270,3,AL,1984,10,0,Fall,6.1,49,198405_403,GOM,240,1980,13,3
102,198405,404,1400,2,AL,1984,10,0,Fall,6.5,37,198405_404,GOM,240,1980,13,3
102,198405,405,1400,3,AL,1984,10,0,Fall,3.5,24,198405_405,GOM,251,1980,5,3
102,198405,406,1380,1,AL,1984,10,0,Fall,2.4,6,198405_406,GOM,261,1980,21,3
102,198405,410,1370,4,AL,1984,10,0,Fall,1.2,2,198405_410,GOM,282,1980,15,3
102,198405,411,1370,3,AL,1984,10,0,Fall,0.8,6,198405_411,GOM,303,1980,9,3
102,198405,412,1380,2,AL,1984,10,0,Fall,0.9,4,198405_412,GOM,293,1980,11,3
102,198405,416,1380,5,AL,1984,11,0,Fall,5,12,198405_416,GOM,335,1980,12,3
102,198405,417,1380,4,AL,1984,11,0,Fall,0.3,2,198405_417,GOM,335,1980,12,3
102,198405,418,1390,4,AL,1984,11,0,Fall,2,16,198405_418,SS,346,1980,15,3
102,198405,419,1390,1,AL,1984,11,0,Fall,4.4,27,198405_419,SS,346,1980,15,3
102,198405,420,1390,2,AL,1984,11,0,Fall,5.7,39,198405_420,SS,346,1980,15,3
102,198405,421,1390,3,AL,1984,11,0,Fall,1.4,8,198405_421,SS,357,1980,8,3
102,198405,422,1360,7,AL,1984,11,0,Fall,1.7,2,198405_422,GOM,366,1980,10,3
102,198405,423,1360,6,AL,1984,11,0,Fall,1,5,198405_423,GOM,366,1980,10,3
102,198405,429,1290,1,AL,1984,11,0,Fall,0.2,1,198405_429,SS,376,1980,8,3
102,198405,464,1400,4,AL,1984,11,0,Fall,1.8,13,198405_464,GOM,229,1980,10,3
102,198502,253,1160,2,AL,1985,3,0,Spring,1,2,198502_253,GB,385,1985,16,3
102,198502,255,1190,6,AL,1985,3,0,Spring,1.5,3,198502_255,GB,364,1985,30,3
102,198502,257,1130,5,AL,1985,3,0,Spring,0.4,1,198502_257,GB,353,1985,19,3
102,198502,258,1190,2,AL,1985,3,0,Spring,1,2,198502_258,GB,353,1985,19,3
102,198502,261,1230,5,AL,1985,3,0,Spring,0.4,2,198502_261,GB,290,1985,27,3
102,198502,269,1260,1,AL,1985,3,0,Spring,9.1,79,198502_269,GOM,260,1985,23,3
102,198502,271,1260,6,AL,1985,3,0,Spring,3.7,45,198502_271,GOM,239,1985,25,3
102,198502,278,1230,1,AL,1985,4,0,Spring,1.1,3,198502_278,GB,322,1985,30,3
102,198502,279,1230,3,AL,1985,4,0,Spring,0.3,2,198502_279,GB,322,1985,30,3
102,198502,281,1200,2,AL,1985,4,0,Spring,1.1,1,198502_281,GB,322,1985,30,3
102,198502,282,1240,3,AL,1985,4,0,Spring,3.2,4,198502_282,GOM,312,1985,12,3
102,198502,283,1210,3,AL,1985,4,0,Spring,1,2,198502_283,GB,333,1985,32,3
102,198502,286,1220,5,AL,1985,4,0,Spring,22.5,27,198502_286,GOM,333,1985,32,3
102,198502,287,1220,1,AL,1985,4,0,Spring,1.1,3,198502_287,GOM,333,1985,32,3
102,198502,288,1220,3,AL,1985,4,0,Spring,1.1,6,198502_288,GOM,354,1985,35,3
102,198502,289,1200,5,AL,1985,4,0,Spring,0.5,1,198502_289,GB,354,1985,35,3
102,198502,299,1160,7,AL,1985,4,0,Spring,4.7,7,198502_299,GB,396,1985,27,3
102,198502,300,1160,6,AL,1985,4,0,Spring,1.7,4,198502_300,GB,385,1985,16,3
102,198502,310,1220,2,AL,1985,4,0,Spring,6.7,27,198502_310,SS,407,1985,21,3
102,198502,311,1220,4,AL,1985,4,0,Spring,2,7,198502_311,GB,396,1985,27,3
102,198502,334,1340,6,AL,1985,4,0,Spring,0.2,1,198502_334,SS,387,1985,18,3
102,198502,335,1340,1,AL,1985,4,0,Spring,0.1,1,198502_335,SS,387,1985,18,3
102,198502,338,1340,2,AL,1985,4,0,Spring,2.5,17,198502_338,SS,398,1985,12,3
102,198502,339,1340,5,AL,1985,4,0,Spring,1.1,3,198502_339,SS,398,1985,12,3
102,198502,342,1340,3,AL,1985,4,0,Spring,0.4,2,198502_342,SS,398,1985,12,3
102,198502,343,1340,4,AL,1985,4,0,Spring,0.5,2,198502_343,SS,388,1985,20,3
102,198502,347,1390,1,AL,1985,4,0,Spring,0.6,5,198502_347,SS,357,1985,9,3
